identifier1	identifier2	judgment	comment	annotator	lemma
22_дело_395503	22_дело_89123	2.0	comment	raskolrus	дело
22_дело_395503	22_дело_327714	0.0	comment	raskolrus	дело
22_дело_395503	22_дело_355052	1.0	comment	erykov1234	дело
22_дело_395503	22_дело_169009	1.0	comment	erykov1234	дело
22_дело_395503	22_дело_420824	1.0	comment	erykov1234	дело
22_дело_395503	22_дело_232829	4.0	comment	georg_lonsh	дело
22_дело_395503	22_дело_134928	1.0	comment	erykov1234	дело
22_дело_395503	22_дело_118244	1.0	comment	erykov1234	дело
22_дело_395503	22_дело_102013	1.0	comment	erykov1234	дело
22_дело_395503	22_дело_221676	1.0	comment	erykov1234	дело
22_дело_349765	22_дело_307465	1.0	comment	erykov1234	дело
22_дело_349765	22_дело_280782	2.0	comment	raskolrus	дело
22_дело_349765	22_дело_155440	1.0	comment	erykov1234	дело
22_дело_349765	22_дело_55628	3.0	comment	georg_lonsh	дело
22_дело_349765	22_дело_118244	1.0	comment	erykov1234	дело
22_дело_349765	22_дело_89123	1.0	comment	erykov1234	дело
22_дело_349765	22_дело_420824	2.0	comment	erykov1234	дело
22_дело_349765	22_дело_58783	1.0	comment	erykov1234	дело
22_дело_349765	22_дело_347127	2.0	comment	erykov1234	дело
22_дело_349765	22_дело_323493	1.0	comment	erykov1234	дело
22_дело_349765	22_дело_89123	3.0	comment	raskolrus	дело
22_дело_349765	22_дело_280782	1.0	comment	erykov1234	дело
22_дело_349765	22_дело_221676	1.0	comment	erykov1234	дело
22_дело_349765	22_дело_327714	1.0	comment	erykov1234	дело
22_дело_349765	22_дело_102013	1.0	comment	erykov1234	дело
22_дело_349765	22_дело_279524	1.0	comment	erykov1234	дело
22_дело_169009	22_дело_155440	1.0	comment	erykov1234	дело
22_дело_169009	22_дело_372346	1.0	comment	erykov1234	дело
22_дело_169009	22_дело_293461	2.0	comment	raskolrus	дело
22_дело_169009	22_дело_280782	4.0	comment	georg_lonsh	дело
22_дело_169009	22_дело_420824	4.0	comment	georg_lonsh	дело
22_дело_169009	22_дело_396220	0.0	comment	erykov1234	дело
22_дело_169009	22_дело_55628	2.0	comment	erykov1234	дело
22_дело_169009	22_дело_396220	3.0	comment	georg_lonsh	дело
22_дело_169009	22_дело_156361	4.0	comment	georg_lonsh	дело
22_дело_169009	22_дело_233559	3.0	comment	erykov1234	дело
22_дело_169009	22_дело_396220	0.0	comment	raskolrus	дело
22_дело_169009	22_дело_349765	1.0	comment	erykov1234	дело
22_дело_169009	22_дело_18915	0.0	comment	raskolrus	дело
22_дело_169009	22_дело_167615	1.0	comment	erykov1234	дело
22_дело_169009	22_дело_233559	3.0	comment	georg_lonsh	дело
22_дело_169009	22_дело_347127	3.0	comment	georg_lonsh	дело
22_дело_169009	22_дело_118244	1.0	comment	erykov1234	дело
22_дело_169009	22_дело_58783	4.0	comment	georg_lonsh	дело
22_дело_169009	22_дело_280782	1.0	comment	erykov1234	дело
22_дело_169009	22_дело_89123	1.0	comment	erykov1234	дело
22_дело_169009	22_дело_323493	3.0	comment	erykov1234	дело
22_дело_169009	22_дело_294635	2.0	comment	erykov1234	дело
22_дело_169009	22_дело_233559	0.0	comment	raskolrus	дело
22_дело_169009	22_дело_264998	3.0	comment	raskolrus	дело
22_дело_169009	22_дело_347127	1.0	comment	erykov1234	дело
22_дело_169009	22_дело_108632	0.0	comment	raskolrus	дело
22_дело_169009	22_дело_221676	1.0	comment	erykov1234	дело
22_дело_169009	22_дело_355052	1.0	comment	erykov1234	дело
22_дело_55628	22_дело_420824	3.0	comment	erykov1234	дело
22_дело_55628	22_дело_406532	3.0	comment	raskolrus	дело
22_дело_55628	22_дело_102013	2.0	comment	erykov1234	дело
22_дело_55628	22_дело_406532	3.0	comment	georg_lonsh	дело
22_дело_55628	22_дело_395503	1.0	comment	erykov1234	дело
22_дело_55628	22_дело_396220	3.0	comment	erykov1234	дело
22_дело_55628	22_дело_279524	0.0	comment	raskolrus	дело
22_дело_55628	22_дело_410759	2.0	comment	erykov1234	дело
22_дело_55628	22_дело_293461	2.0	comment	raskolrus	дело
22_дело_55628	22_дело_221676	2.0	comment	erykov1234	дело
22_дело_55628	22_дело_156361	3.0	comment	erykov1234	дело
22_дело_55628	22_дело_213701	2.0	comment	erykov1234	дело
22_дело_55628	22_дело_279524	2.0	comment	erykov1234	дело
22_дело_55628	22_дело_307465	2.0	comment	raskolrus	дело
22_дело_55628	22_дело_58783	3.0	comment	erykov1234	дело
22_дело_55628	22_дело_118244	1.0	comment	erykov1234	дело
22_дело_55628	22_дело_420824	3.0	comment	raskolrus	дело
22_дело_55628	22_дело_347127	2.0	comment	erykov1234	дело
22_дело_55628	22_дело_108632	3.0	comment	georg_lonsh	дело
22_дело_55628	22_дело_169009	2.0	comment	raskolrus	дело
22_дело_55628	22_дело_134928	3.0	comment	erykov1234	дело
22_дело_55628	22_дело_89123	2.0	comment	erykov1234	дело
22_дело_55628	22_дело_349765	1.0	comment	erykov1234	дело
22_дело_55628	22_дело_135504	3.0	comment	erykov1234	дело
22_дело_221676	22_дело_156361	3.0	comment	raskolrus	дело
22_дело_221676	22_дело_155440	0.0	comment	raskolrus	дело
22_дело_221676	22_дело_372346	1.0	comment	erykov1234	дело
22_дело_221676	22_дело_347127	1.0	comment	erykov1234	дело
22_дело_221676	22_дело_135504	2.0	comment	erykov1234	дело
22_дело_221676	22_дело_232829	3.0	comment	georg_lonsh	дело
22_дело_221676	22_дело_102013	1.0	comment	erykov1234	дело
22_дело_221676	22_дело_156361	1.0	comment	erykov1234	дело
22_дело_221676	22_дело_327714	1.0	comment	erykov1234	дело
22_дело_221676	22_дело_355052	1.0	comment	erykov1234	дело
22_дело_221676	22_дело_135504	0.0	comment	raskolrus	дело
22_дело_221676	22_дело_372346	2.0	comment	raskolrus	дело
22_дело_221676	22_дело_280782	1.0	comment	erykov1234	дело
22_дело_221676	22_дело_58783	1.0	comment	erykov1234	дело
22_дело_221676	22_дело_167615	1.0	comment	erykov1234	дело
22_дело_221676	22_дело_389874	1.0	comment	erykov1234	дело
22_дело_221676	22_дело_18915	1.0	comment	erykov1234	дело
22_дело_221676	22_дело_307465	1.0	comment	erykov1234	дело
22_дело_221676	22_дело_264998	1.0	comment	erykov1234	дело
22_дело_221676	22_дело_396220	3.0	comment	erykov1234	дело
22_дело_221676	22_дело_169009	2.0	comment	raskolrus	дело
22_дело_221676	22_дело_410759	2.0	comment	raskolrus	дело
22_дело_221676	22_дело_294635	2.0	comment	erykov1234	дело
22_дело_221676	22_дело_420824	1.0	comment	erykov1234	дело
22_дело_221676	22_дело_323493	1.0	comment	erykov1234	дело
22_дело_156361	22_дело_167615	0.0	comment	raskolrus	дело
22_дело_156361	22_дело_169009	2.0	comment	erykov1234	дело
22_дело_156361	22_дело_108632	2.0	comment	raskolrus	дело
22_дело_156361	22_дело_102013	3.0	comment	georg_lonsh	дело
22_дело_156361	22_дело_18915	1.0	comment	erykov1234	дело
22_дело_156361	22_дело_55628	3.0	comment	raskolrus	дело
22_дело_156361	22_дело_280782	1.0	comment	erykov1234	дело
22_дело_156361	22_дело_134928	3.0	comment	erykov1234	дело
22_дело_156361	22_дело_58783	1.0	comment	erykov1234	дело
22_дело_156361	22_дело_232829	2.0	comment	erykov1234	дело
22_дело_156361	22_дело_349765	0.0	comment	erykov1234	дело
22_дело_156361	22_дело_389874	0.0	comment	raskolrus	дело
22_дело_156361	22_дело_233559	2.0	comment	raskolrus	дело
22_дело_156361	22_дело_389874	1.0	comment	erykov1234	дело
22_дело_156361	22_дело_420824	3.0	comment	erykov1234	дело
22_дело_156361	22_дело_347127	3.0	comment	raskolrus	дело
22_дело_156361	22_дело_89123	1.0	comment	erykov1234	дело
22_дело_156361	22_дело_118244	2.0	comment	raskolrus	дело
22_дело_156361	22_дело_294635	2.0	comment	erykov1234	дело
22_дело_156361	22_дело_102013	1.0	comment	erykov1234	дело
22_дело_156361	22_дело_396220	2.0	comment	erykov1234	дело
22_дело_156361	22_дело_406532	2.0	comment	erykov1234	дело
22_дело_156361	22_дело_280782	2.0	comment	raskolrus	дело
22_дело_156361	22_дело_232829	0.0	comment	raskolrus	дело
22_дело_156361	22_дело_323493	3.0	comment	erykov1234	дело
22_дело_156361	22_дело_293461	2.0	comment	raskolrus	дело
22_дело_294635	22_дело_58783	2.0	comment	erykov1234	дело
22_дело_294635	22_дело_327714	3.0	comment	raskolrus	дело
22_дело_294635	22_дело_410759	0.0	comment	erykov1234	дело
22_дело_294635	22_дело_349765	1.0	comment	erykov1234	дело
22_дело_294635	22_дело_355052	1.0	comment	erykov1234	дело
22_дело_294635	22_дело_233559	3.0	comment	georg_lonsh	дело
22_дело_294635	22_дело_264998	2.0	comment	erykov1234	дело
22_дело_294635	22_дело_55628	0.0	comment	erykov1234	дело
22_дело_294635	22_дело_327714	3.0	comment	erykov1234	дело
22_дело_294635	22_дело_280782	0.0	comment	raskolrus	дело
22_дело_294635	22_дело_372346	3.0	comment	georg_lonsh	дело
22_дело_294635	22_дело_307465	3.0	comment	georg_lonsh	дело
22_дело_294635	22_дело_135504	3.0	comment	erykov1234	дело
22_дело_294635	22_дело_102013	1.0	comment	erykov1234	дело
22_дело_294635	22_дело_55628	0.0	comment	raskolrus	дело
22_дело_294635	22_дело_108632	0.0	comment	erykov1234	дело
22_дело_294635	22_дело_167615	0.0	comment	erykov1234	дело
22_дело_294635	22_дело_232829	2.0	comment	erykov1234	дело
22_дело_294635	22_дело_372346	0.0	comment	erykov1234	дело
22_дело_294635	22_дело_221676	0.0	comment	raskolrus	дело
22_дело_294635	22_дело_279524	3.0	comment	georg_lonsh	дело
22_дело_294635	22_дело_347127	2.0	comment	erykov1234	дело
22_дело_102013	22_дело_108632	1.0	comment	erykov1234	дело
22_дело_102013	22_дело_155440	0.0	comment	erykov1234	дело
22_дело_102013	22_дело_307465	1.0	comment	erykov1234	дело
22_дело_102013	22_дело_232829	1.0	comment	erykov1234	дело
22_дело_102013	22_дело_280782	1.0	comment	erykov1234	дело
22_дело_102013	22_дело_135504	0.0	comment	raskolrus	дело
22_дело_102013	22_дело_420824	2.0	comment	erykov1234	дело
22_дело_102013	22_дело_389874	1.0	comment	erykov1234	дело
22_дело_102013	22_дело_372346	1.0	comment	erykov1234	дело
22_дело_102013	22_дело_169009	1.0	comment	erykov1234	дело
22_дело_102013	22_дело_327714	2.0	comment	erykov1234	дело
22_дело_102013	22_дело_396220	2.0	comment	erykov1234	дело
22_дело_102013	22_дело_89123	1.0	comment	erykov1234	дело
22_дело_102013	22_дело_410759	0.0	comment	raskolrus	дело
22_дело_102013	22_дело_108632	2.0	comment	raskolrus	дело
22_дело_102013	22_дело_396220	3.0	comment	raskolrus	дело
22_дело_102013	22_дело_58783	2.0	comment	raskolrus	дело
22_дело_102013	22_дело_355052	1.0	comment	erykov1234	дело
22_дело_102013	22_дело_410759	2.0	comment	erykov1234	дело
22_дело_102013	22_дело_118244	1.0	comment	erykov1234	дело
22_дело_102013	22_дело_389874	4.0	comment	georg_lonsh	дело
22_дело_102013	22_дело_169009	3.0	comment	raskolrus	дело
22_дело_102013	22_дело_167615	1.0	comment	erykov1234	дело
22_дело_102013	22_дело_347127	2.0	comment	erykov1234	дело
22_дело_89123	22_дело_347127	1.0	comment	erykov1234	дело
22_дело_89123	22_дело_372346	2.0	comment	erykov1234	дело
22_дело_89123	22_дело_58783	2.0	comment	erykov1234	дело
22_дело_89123	22_дело_134928	1.0	comment	erykov1234	дело
22_дело_89123	22_дело_294635	2.0	comment	erykov1234	дело
22_дело_89123	22_дело_347127	3.0	comment	raskolrus	дело
22_дело_89123	22_дело_420824	2.0	comment	erykov1234	дело
22_дело_89123	22_дело_323493	1.0	comment	erykov1234	дело
22_дело_89123	22_дело_294635	0.0	comment	raskolrus	дело
22_дело_89123	22_дело_279524	1.0	comment	erykov1234	дело
22_дело_89123	22_дело_307465	1.0	comment	erykov1234	дело
22_дело_89123	22_дело_280782	1.0	comment	erykov1234	дело
22_дело_89123	22_дело_18915	0.0	comment	raskolrus	дело
22_дело_89123	22_дело_213701	2.0	comment	erykov1234	дело
22_дело_89123	22_дело_327714	2.0	comment	raskolrus	дело
22_дело_89123	22_дело_221676	4.0	comment	erykov1234	дело
22_дело_89123	22_дело_293461	1.0	comment	erykov1234	дело
22_дело_89123	22_дело_135504	0.0	comment	raskolrus	дело
22_дело_89123	22_дело_395503	1.0	comment	erykov1234	дело
22_дело_89123	22_дело_102013	2.0	comment	raskolrus	дело
22_дело_134928	22_дело_18915	1.0	comment	erykov1234	дело
22_дело_134928	22_дело_347127	2.0	comment	erykov1234	дело
22_дело_134928	22_дело_294635	4.0	comment	georg_lonsh	дело
22_дело_134928	22_дело_347127	3.0	comment	georg_lonsh	дело
22_дело_134928	22_дело_233559	0.0	comment	raskolrus	дело
22_дело_134928	22_дело_349765	1.0	comment	erykov1234	дело
22_дело_134928	22_дело_135504	0.0	comment	erykov1234	дело
22_дело_134928	22_дело_294635	3.0	comment	erykov1234	дело
22_дело_134928	22_дело_169009	0.0	comment	erykov1234	дело
22_дело_134928	22_дело_221676	1.0	comment	erykov1234	дело
22_дело_134928	22_дело_18915	2.0	comment	raskolrus	дело
22_дело_134928	22_дело_355052	1.0	comment	erykov1234	дело
22_дело_134928	22_дело_102013	1.0	comment	erykov1234	дело
22_дело_134928	22_дело_280782	3.0	comment	raskolrus	дело
22_дело_134928	22_дело_323493	2.0	comment	raskolrus	дело
22_дело_134928	22_дело_410759	2.0	comment	erykov1234	дело
22_дело_134928	22_дело_327714	2.0	comment	erykov1234	дело
22_дело_134928	22_дело_213701	3.0	comment	erykov1234	дело
